customer_id,customer_name,city,state,registration_date,customer_segment
38033,Customer_38033,Chicago,MI,2023-07-06,VIP
38034,Customer_38034,Atlanta,NC,2023-10-15,Premium
38035,Customer_38035,New York,OH,2022-09-06,VIP
38036,Customer_38036,Seattle,OH,2023-10-25,Standard
38037,Customer_38037,Los Angeles,OH,2022-11-27,VIP
38038,Customer_38038,Columbus,WA,2023-09-24,Standard
38039,Customer_38039,Miami,GA,2023-03-04,Standard
38040,Customer_38040,Los Angeles,NC,2023-12-02,Premium
38041,Customer_38041,Charlotte,WA,2023-03-02,Standard
38042,Customer_38042,Charlotte,NC,2023-12-12,Premium
38043,Customer_38043,Houston,OH,2023-05-08,Premium
38044,Customer_38044,Seattle,CA,2023-05-04,Premium
38045,Customer_38045,Columbus,CA,2022-03-26,Premium
38046,Customer_38046,Miami,NC,2022-12-28,VIP
38047,Customer_38047,Seattle,NC,2022-09-13,VIP
38048,Customer_38048,Charlotte,IL,2023-09-02,Premium
38049,Customer_38049,Detroit,TX,2022-01-21,VIP
38050,Customer_38050,Seattle,OH,2022-06-22,VIP
38051,Customer_38051,Columbus,CA,2022-06-20,Premium
38052,Customer_38052,Seattle,WA,2023-03-18,Premium
38053,Customer_38053,Columbus,TX,2022-06-17,Standard
38054,Customer_38054,Los Angeles,IL,2022-11-05,VIP
38055,Customer_38055,Seattle,FL,2023-04-22,Standard
38056,Customer_38056,Charlotte,NY,2022-08-30,Premium
38057,Customer_38057,Houston,GA,2023-02-17,Standard
38058,Customer_38058,Seattle,NC,2022-11-29,VIP
38059,Customer_38059,Miami,GA,2022-01-11,Premium
38060,Customer_38060,Columbus,WA,2022-02-13,Standard
38061,Customer_38061,Columbus,IL,2022-07-27,VIP
38062,Customer_38062,Charlotte,NY,2022-05-27,Premium
38063,Customer_38063,Miami,WA,2023-09-12,VIP
38064,Customer_38064,Atlanta,MI,2023-07-31,VIP
38065,Customer_38065,Atlanta,IL,2022-01-17,VIP
38066,Customer_38066,Atlanta,NY,2023-08-12,VIP
38067,Customer_38067,Atlanta,FL,2022-02-08,Premium
38068,Customer_38068,Seattle,WA,2023-12-22,Standard
38069,Customer_38069,Atlanta,TX,2023-10-14,Premium
38070,Customer_38070,Seattle,MI,2022-02-26,Standard
38071,Customer_38071,Detroit,CA,2023-03-19,Premium
38072,Customer_38072,New York,CA,2022-11-04,Standard
38073,Customer_38073,Houston,FL,2023-04-10,Standard
38074,Customer_38074,Seattle,GA,2023-02-21,Premium
38075,Customer_38075,Columbus,NC,2022-03-11,VIP
38076,Customer_38076,Miami,GA,2023-10-23,VIP
38077,Customer_38077,Los Angeles,WA,2022-11-16,VIP
38078,Customer_38078,Miami,NY,2022-11-05,Premium
38079,Customer_38079,Seattle,OH,2022-05-30,Premium
38080,Customer_38080,Atlanta,CA,2023-04-08,VIP
38081,Customer_38081,Miami,NY,2023-05-31,VIP
38082,Customer_38082,Detroit,IL,2023-05-16,Standard
38083,Customer_38083,Los Angeles,CA,2022-09-13,VIP
38084,Customer_38084,Chicago,NY,2023-12-24,Standard
38085,Customer_38085,Columbus,NC,2022-11-29,Premium
38086,Customer_38086,Seattle,FL,2022-11-22,VIP
38087,Customer_38087,Houston,NY,2022-09-24,Premium
38088,Customer_38088,Columbus,WA,2023-11-06,VIP
38089,Customer_38089,Miami,WA,2022-02-23,Standard
38090,Customer_38090,Chicago,IL,2022-10-18,Premium
38091,Customer_38091,Columbus,GA,2022-06-30,Standard
38092,Customer_38092,New York,NY,2023-10-19,Standard
38093,Customer_38093,Miami,CA,2022-09-12,Premium
38094,Customer_38094,Miami,GA,2022-05-08,VIP
38095,Customer_38095,Seattle,NY,2023-02-15,Premium
38096,Customer_38096,Columbus,OH,2023-09-27,Premium
38097,Customer_38097,Miami,MI,2023-05-20,Standard
38098,Customer_38098,Detroit,CA,2023-09-06,Standard
38099,Customer_38099,Los Angeles,GA,2022-05-28,Premium
38100,Customer_38100,Los Angeles,IL,2023-12-24,VIP
38101,Customer_38101,Chicago,MI,2022-03-04,VIP
38102,Customer_38102,Los Angeles,FL,2023-03-20,Standard
38103,Customer_38103,Houston,IL,2023-03-30,Standard
38104,Customer_38104,Charlotte,WA,2023-01-08,VIP
38105,Customer_38105,Houston,WA,2022-10-02,VIP
38106,Customer_38106,Houston,TX,2023-08-08,Premium
38107,Customer_38107,Charlotte,NC,2022-08-19,Standard
38108,Customer_38108,Chicago,TX,2023-09-29,Standard
38109,Customer_38109,Atlanta,WA,2022-07-21,Standard
38110,Customer_38110,Detroit,OH,2022-11-10,VIP
38111,Customer_38111,Charlotte,NC,2022-08-25,Standard
38112,Customer_38112,Seattle,MI,2023-12-02,Premium
38113,Customer_38113,Columbus,CA,2023-08-12,Premium
38114,Customer_38114,Columbus,MI,2023-02-14,VIP
38115,Customer_38115,Columbus,OH,2023-08-25,Standard
38116,Customer_38116,Miami,CA,2022-01-20,Premium
38117,Customer_38117,New York,CA,2022-10-11,VIP
38118,Customer_38118,New York,IL,2022-11-24,VIP
38119,Customer_38119,Columbus,FL,2022-08-06,Premium
38120,Customer_38120,Detroit,NC,2023-11-19,Premium
38121,Customer_38121,Columbus,FL,2023-08-28,VIP
38122,Customer_38122,Detroit,FL,2022-07-07,Premium
38123,Customer_38123,Columbus,FL,2023-12-07,Standard
38124,Customer_38124,Atlanta,FL,2022-12-22,Premium
38125,Customer_38125,Houston,NC,2022-06-28,Premium
38126,Customer_38126,Chicago,NY,2023-06-10,Premium
38127,Customer_38127,Seattle,GA,2023-04-26,VIP
38128,Customer_38128,Atlanta,FL,2023-07-26,Standard
38129,Customer_38129,Atlanta,IL,2023-12-12,VIP
38130,Customer_38130,Detroit,NC,2022-08-16,Standard
38131,Customer_38131,Houston,CA,2022-12-09,VIP
38132,Customer_38132,Miami,CA,2023-04-13,VIP
38133,Customer_38133,Seattle,NY,2022-07-22,Standard
38134,Customer_38134,Miami,WA,2022-09-12,Standard
38135,Customer_38135,Detroit,NY,2023-06-08,VIP
38136,Customer_38136,Miami,GA,2022-04-11,VIP
38137,Customer_38137,Chicago,GA,2022-08-15,Standard
38138,Customer_38138,Detroit,FL,2022-09-10,Standard
38139,Customer_38139,Columbus,TX,2022-01-21,VIP
38140,Customer_38140,New York,IL,2023-05-08,Standard
38141,Customer_38141,New York,WA,2022-08-27,Premium
38142,Customer_38142,Detroit,NC,2022-10-11,VIP
38143,Customer_38143,Charlotte,MI,2022-12-15,VIP
38144,Customer_38144,Miami,OH,2022-09-12,VIP
38145,Customer_38145,Chicago,TX,2023-10-07,Standard
38146,Customer_38146,Houston,NC,2023-11-27,Standard
38147,Customer_38147,New York,WA,2022-08-02,Premium
38148,Customer_38148,Detroit,NY,2022-02-21,VIP
38149,Customer_38149,Atlanta,NY,2022-07-05,VIP
38150,Customer_38150,Miami,IL,2022-08-24,VIP
38151,Customer_38151,Los Angeles,NY,2023-03-10,VIP
38152,Customer_38152,Seattle,CA,2022-11-14,VIP
38153,Customer_38153,Seattle,GA,2022-04-14,Premium
38154,Customer_38154,New York,WA,2022-07-03,Standard
38155,Customer_38155,New York,NY,2022-06-06,Standard
38156,Customer_38156,Atlanta,MI,2022-10-28,Premium
38157,Customer_38157,Columbus,NC,2023-05-03,Premium
38158,Customer_38158,New York,NC,2022-09-17,VIP
38159,Customer_38159,Detroit,GA,2022-01-23,Premium
38160,Customer_38160,Los Angeles,OH,2023-10-11,Premium
38161,Customer_38161,Atlanta,CA,2023-08-07,Premium
38162,Customer_38162,Detroit,NC,2023-07-06,VIP
38163,Customer_38163,New York,TX,2023-01-19,VIP
38164,Customer_38164,Chicago,TX,2022-07-15,Premium
38165,Customer_38165,Seattle,NY,2023-04-15,VIP
38166,Customer_38166,Detroit,WA,2022-06-11,VIP
38167,Customer_38167,Los Angeles,NC,2022-02-26,Standard
38168,Customer_38168,New York,GA,2022-09-05,VIP
38169,Customer_38169,Detroit,TX,2022-08-24,Premium
38170,Customer_38170,Miami,FL,2022-12-22,VIP
38171,Customer_38171,New York,GA,2022-02-15,Premium
38172,Customer_38172,Seattle,TX,2022-11-28,Premium
38173,Customer_38173,Miami,FL,2022-03-16,Premium
38174,Customer_38174,Houston,NC,2023-02-14,Standard
38175,Customer_38175,Seattle,NC,2022-02-19,VIP
38176,Customer_38176,Charlotte,NC,2022-05-09,VIP
38177,Customer_38177,Atlanta,MI,2022-09-12,VIP
38178,Customer_38178,New York,OH,2022-05-16,Premium
38179,Customer_38179,Houston,NY,2022-12-01,Premium
38180,Customer_38180,New York,IL,2022-04-09,Standard
38181,Customer_38181,Detroit,MI,2022-01-30,VIP
38182,Customer_38182,Columbus,OH,2023-05-15,VIP
38183,Customer_38183,Charlotte,FL,2023-12-27,Premium
38184,Customer_38184,Los Angeles,NC,2022-04-02,Premium
38185,Customer_38185,Houston,GA,2023-01-10,VIP
38186,Customer_38186,Seattle,GA,2023-01-01,Premium
38187,Customer_38187,Miami,MI,2022-11-29,VIP
38188,Customer_38188,Detroit,NC,2023-07-02,Premium
38189,Customer_38189,Detroit,NC,2023-05-26,Premium
38190,Customer_38190,Los Angeles,NY,2022-02-25,Standard
38191,Customer_38191,Charlotte,IL,2023-08-25,VIP
38192,Customer_38192,Columbus,CA,2022-10-01,Premium
38193,Customer_38193,Columbus,IL,2023-10-12,VIP
38194,Customer_38194,Los Angeles,GA,2023-12-17,Standard
38195,Customer_38195,Charlotte,OH,2022-02-23,VIP
38196,Customer_38196,Atlanta,GA,2022-10-07,Standard
38197,Customer_38197,Detroit,GA,2022-06-05,VIP
38198,Customer_38198,Chicago,IL,2022-06-05,VIP
38199,Customer_38199,Miami,WA,2023-10-26,Premium
38200,Customer_38200,Los Angeles,NY,2023-12-05,VIP
38201,Customer_38201,Charlotte,FL,2023-11-23,VIP
38202,Customer_38202,Atlanta,TX,2022-11-03,VIP
38203,Customer_38203,New York,MI,2022-12-16,Standard
38204,Customer_38204,Miami,IL,2023-02-07,Standard
38205,Customer_38205,Miami,IL,2022-11-09,VIP
38206,Customer_38206,Columbus,NC,2022-03-14,VIP
38207,Customer_38207,Houston,OH,2022-03-22,Standard
38208,Customer_38208,Atlanta,CA,2023-08-31,VIP
38209,Customer_38209,Columbus,OH,2023-09-28,VIP
38210,Customer_38210,Detroit,CA,2022-06-10,Premium
38211,Customer_38211,Miami,NC,2023-01-16,Standard
38212,Customer_38212,Charlotte,OH,2023-01-17,Standard
38213,Customer_38213,Seattle,GA,2022-03-31,VIP
38214,Customer_38214,Houston,NC,2022-05-15,Standard
38215,Customer_38215,Columbus,NY,2022-11-25,Premium
38216,Customer_38216,Seattle,FL,2022-08-27,Premium
38217,Customer_38217,Atlanta,OH,2023-06-07,Premium
38218,Customer_38218,Chicago,NC,2022-02-06,VIP
38219,Customer_38219,Seattle,OH,2023-05-13,Premium
38220,Customer_38220,Los Angeles,NY,2023-06-14,Standard
38221,Customer_38221,Atlanta,MI,2022-03-19,Standard
38222,Customer_38222,Los Angeles,NY,2023-08-24,VIP
38223,Customer_38223,Houston,NC,2022-04-04,Premium
38224,Customer_38224,New York,WA,2022-09-13,VIP
38225,Customer_38225,Seattle,WA,2022-12-20,VIP
38226,Customer_38226,Atlanta,TX,2022-01-22,Standard
38227,Customer_38227,Atlanta,WA,2022-12-24,VIP
38228,Customer_38228,Columbus,MI,2022-08-17,VIP
38229,Customer_38229,Columbus,TX,2023-12-07,VIP
38230,Customer_38230,Atlanta,FL,2022-11-14,Premium
38231,Customer_38231,Chicago,IL,2023-09-18,Standard
38232,Customer_38232,Houston,CA,2022-09-18,Standard
38233,Customer_38233,New York,TX,2022-03-12,Standard
38234,Customer_38234,Houston,TX,2023-09-24,Premium
38235,Customer_38235,Houston,NY,2024-01-01,Standard
38236,Customer_38236,Columbus,IL,2023-04-27,Standard
38237,Customer_38237,Los Angeles,OH,2022-04-23,VIP
38238,Customer_38238,Columbus,NY,2022-12-08,Premium
38239,Customer_38239,Seattle,CA,2023-12-10,Premium
38240,Customer_38240,Detroit,NY,2023-05-25,VIP
38241,Customer_38241,New York,IL,2022-11-18,Standard
38242,Customer_38242,Detroit,WA,2023-01-02,Premium
38243,Customer_38243,Los Angeles,MI,2023-05-24,Premium
38244,Customer_38244,Charlotte,GA,2022-05-05,VIP
38245,Customer_38245,New York,NC,2023-02-06,VIP
38246,Customer_38246,Miami,IL,2023-03-19,Standard
38247,Customer_38247,Charlotte,FL,2022-08-25,Premium
38248,Customer_38248,Charlotte,NY,2022-06-27,VIP
38249,Customer_38249,Los Angeles,NC,2023-06-12,Standard
38250,Customer_38250,New York,TX,2023-10-09,Premium
38251,Customer_38251,New York,CA,2023-10-28,Premium
38252,Customer_38252,New York,NC,2022-05-15,VIP
38253,Customer_38253,Atlanta,NY,2022-10-12,VIP
38254,Customer_38254,Atlanta,GA,2023-02-24,Standard
38255,Customer_38255,Detroit,FL,2022-09-09,VIP
38256,Customer_38256,Atlanta,GA,2022-01-18,VIP
38257,Customer_38257,Miami,NC,2023-03-17,Premium
38258,Customer_38258,Atlanta,TX,2022-05-04,Standard
38259,Customer_38259,Columbus,IL,2023-02-25,VIP
38260,Customer_38260,Atlanta,GA,2022-05-18,Standard
38261,Customer_38261,Los Angeles,GA,2022-03-18,VIP
38262,Customer_38262,Houston,FL,2023-11-19,Standard
38263,Customer_38263,Detroit,NY,2023-11-17,Standard
38264,Customer_38264,Seattle,WA,2023-07-04,Premium
38265,Customer_38265,Los Angeles,WA,2023-11-04,Standard
38266,Customer_38266,Miami,OH,2023-01-09,Premium
38267,Customer_38267,Charlotte,IL,2023-03-19,VIP
38268,Customer_38268,Columbus,CA,2022-09-01,Premium
38269,Customer_38269,Los Angeles,CA,2022-11-20,Standard
38270,Customer_38270,Seattle,CA,2022-05-15,Standard
38271,Customer_38271,Seattle,FL,2022-01-10,Premium
38272,Customer_38272,New York,OH,2022-01-01,Standard
38273,Customer_38273,Seattle,GA,2023-04-15,Premium
38274,Customer_38274,Detroit,CA,2023-03-23,Premium
38275,Customer_38275,New York,IL,2022-03-16,VIP
38276,Customer_38276,Atlanta,IL,2022-11-17,VIP
38277,Customer_38277,Columbus,OH,2022-02-12,Standard
38278,Customer_38278,Seattle,CA,2022-10-24,VIP
38279,Customer_38279,Detroit,GA,2022-06-07,VIP
38280,Customer_38280,Seattle,FL,2022-02-26,VIP
38281,Customer_38281,Charlotte,GA,2022-11-18,Premium
38282,Customer_38282,Charlotte,GA,2023-09-14,VIP
38283,Customer_38283,Detroit,NY,2023-07-30,Premium
38284,Customer_38284,Detroit,FL,2023-11-07,Premium
38285,Customer_38285,New York,TX,2023-01-30,Premium
38286,Customer_38286,Houston,NY,2023-05-28,Premium
38287,Customer_38287,Detroit,FL,2023-01-03,VIP
38288,Customer_38288,Columbus,FL,2023-11-15,Standard
38289,Customer_38289,Detroit,IL,2023-10-30,Premium
38290,Customer_38290,Charlotte,FL,2023-03-07,Premium
38291,Customer_38291,Seattle,OH,2023-09-02,VIP
38292,Customer_38292,Los Angeles,CA,2023-04-02,VIP
38293,Customer_38293,Columbus,CA,2023-04-17,VIP
38294,Customer_38294,Los Angeles,TX,2022-03-21,VIP
38295,Customer_38295,Chicago,WA,2022-11-10,VIP
38296,Customer_38296,Charlotte,WA,2022-07-14,Standard
38297,Customer_38297,Detroit,IL,2023-12-04,Premium
38298,Customer_38298,Detroit,WA,2022-08-09,VIP
38299,Customer_38299,Charlotte,WA,2023-12-11,Premium
38300,Customer_38300,Los Angeles,NC,2023-03-09,Standard
38301,Customer_38301,Seattle,CA,2022-01-25,Standard
38302,Customer_38302,Houston,GA,2023-06-02,Standard
38303,Customer_38303,Charlotte,WA,2022-02-13,Premium
38304,Customer_38304,Houston,WA,2023-08-31,VIP
38305,Customer_38305,New York,MI,2022-02-08,Premium
38306,Customer_38306,Atlanta,WA,2022-04-22,VIP
38307,Customer_38307,Houston,OH,2022-02-15,Premium
38308,Customer_38308,Chicago,OH,2022-03-22,Standard
38309,Customer_38309,Seattle,IL,2022-10-19,VIP
38310,Customer_38310,Detroit,OH,2023-03-04,VIP
38311,Customer_38311,Detroit,NY,2022-04-09,Standard
38312,Customer_38312,Los Angeles,TX,2022-02-21,Standard
38313,Customer_38313,Columbus,MI,2022-08-10,VIP
38314,Customer_38314,Columbus,NY,2023-09-07,VIP
38315,Customer_38315,Chicago,NC,2022-06-02,VIP
38316,Customer_38316,Charlotte,CA,2023-05-13,Premium
38317,Customer_38317,New York,IL,2023-06-10,Premium
38318,Customer_38318,Chicago,IL,2023-06-22,Standard
38319,Customer_38319,New York,CA,2023-05-28,Premium
38320,Customer_38320,New York,CA,2023-07-25,Standard
38321,Customer_38321,Charlotte,WA,2022-04-11,Premium
38322,Customer_38322,Columbus,TX,2023-07-05,VIP
38323,Customer_38323,Miami,GA,2023-09-01,VIP
38324,Customer_38324,Atlanta,CA,2022-08-01,Standard
38325,Customer_38325,Miami,TX,2022-02-09,Premium
38326,Customer_38326,Los Angeles,NC,2022-10-15,Standard
38327,Customer_38327,Detroit,GA,2023-02-05,Standard
38328,Customer_38328,Houston,CA,2023-11-04,VIP
38329,Customer_38329,Detroit,CA,2022-04-28,Standard
38330,Customer_38330,Los Angeles,OH,2023-01-31,VIP
38331,Customer_38331,New York,FL,2022-09-06,Premium
38332,Customer_38332,New York,CA,2023-07-23,Premium
38333,Customer_38333,Columbus,MI,2023-06-20,Standard
38334,Customer_38334,Miami,TX,2022-04-27,VIP
38335,Customer_38335,Detroit,NC,2023-02-22,VIP
38336,Customer_38336,Charlotte,OH,2023-06-05,VIP
38337,Customer_38337,New York,OH,2023-04-30,Premium
38338,Customer_38338,Charlotte,FL,2023-12-26,VIP
38339,Customer_38339,Seattle,NY,2023-07-03,VIP
38340,Customer_38340,Detroit,FL,2022-12-27,Standard
38341,Customer_38341,Atlanta,NC,2022-04-01,Premium
38342,Customer_38342,Columbus,GA,2023-06-25,Standard
38343,Customer_38343,Atlanta,WA,2023-12-03,Premium
38344,Customer_38344,Charlotte,IL,2022-12-28,VIP
38345,Customer_38345,Atlanta,NY,2023-03-07,VIP
38346,Customer_38346,Seattle,NC,2023-09-03,VIP
38347,Customer_38347,Atlanta,NY,2022-02-16,Premium
38348,Customer_38348,Atlanta,GA,2022-12-25,Standard
38349,Customer_38349,New York,IL,2023-10-05,Standard
38350,Customer_38350,New York,TX,2022-02-06,Premium
38351,Customer_38351,Los Angeles,WA,2023-11-08,Standard
38352,Customer_38352,Detroit,TX,2023-08-29,Premium
38353,Customer_38353,New York,IL,2023-01-26,Premium
38354,Customer_38354,Columbus,TX,2022-12-09,Premium
38355,Customer_38355,Houston,OH,2023-02-14,Standard
38356,Customer_38356,Miami,FL,2023-07-25,Premium
38357,Customer_38357,Miami,GA,2023-07-04,VIP
38358,Customer_38358,Miami,GA,2022-06-14,Standard
38359,Customer_38359,New York,CA,2023-01-25,Premium
38360,Customer_38360,Seattle,TX,2023-05-06,Premium
38361,Customer_38361,Los Angeles,CA,2022-06-30,Standard
38362,Customer_38362,Chicago,WA,2023-06-21,Standard
38363,Customer_38363,New York,GA,2022-02-05,VIP
38364,Customer_38364,Charlotte,OH,2022-01-13,Standard
38365,Customer_38365,New York,CA,2023-05-06,Standard
38366,Customer_38366,Seattle,NY,2022-06-09,Premium
38367,Customer_38367,Miami,MI,2023-05-15,Premium
38368,Customer_38368,Seattle,FL,2022-06-10,VIP
38369,Customer_38369,New York,GA,2022-01-02,VIP
38370,Customer_38370,New York,TX,2023-10-16,Standard
38371,Customer_38371,Columbus,CA,2023-07-22,Premium
38372,Customer_38372,Houston,OH,2022-04-25,VIP
38373,Customer_38373,Houston,IL,2023-11-21,Standard
38374,Customer_38374,Columbus,TX,2023-11-16,Standard
38375,Customer_38375,Atlanta,CA,2022-10-25,Standard
38376,Customer_38376,Columbus,GA,2023-04-04,VIP
38377,Customer_38377,Houston,TX,2022-06-08,Standard
38378,Customer_38378,Houston,NC,2023-10-10,Standard
38379,Customer_38379,Columbus,WA,2022-07-17,Standard
38380,Customer_38380,Houston,GA,2023-04-15,Premium
38381,Customer_38381,New York,NY,2022-08-04,Premium
38382,Customer_38382,Columbus,OH,2022-12-27,Premium
38383,Customer_38383,Houston,OH,2023-03-07,VIP
38384,Customer_38384,Chicago,OH,2022-10-17,VIP
38385,Customer_38385,Columbus,OH,2022-01-19,Premium
38386,Customer_38386,New York,TX,2023-04-23,VIP
38387,Customer_38387,Atlanta,MI,2023-06-13,VIP
38388,Customer_38388,New York,CA,2022-08-17,Premium
38389,Customer_38389,Miami,WA,2023-12-31,VIP
38390,Customer_38390,Miami,GA,2022-01-30,VIP
38391,Customer_38391,Atlanta,FL,2023-07-01,Premium
38392,Customer_38392,Los Angeles,MI,2022-08-16,Premium
38393,Customer_38393,Charlotte,IL,2022-02-20,Premium
38394,Customer_38394,Seattle,TX,2023-02-14,Premium
38395,Customer_38395,Miami,NY,2023-09-11,Premium
38396,Customer_38396,Seattle,WA,2023-03-31,VIP
38397,Customer_38397,Seattle,WA,2023-06-17,Premium
38398,Customer_38398,Charlotte,TX,2023-09-05,Standard
38399,Customer_38399,Miami,TX,2023-08-22,Premium
38400,Customer_38400,Atlanta,WA,2023-10-06,Premium
38401,Customer_38401,Los Angeles,TX,2023-08-07,Standard
38402,Customer_38402,Seattle,WA,2023-01-16,VIP
38403,Customer_38403,Chicago,TX,2022-04-16,VIP
38404,Customer_38404,Houston,IL,2023-10-19,VIP
38405,Customer_38405,Miami,FL,2022-09-19,VIP
38406,Customer_38406,Atlanta,IL,2022-12-21,Premium
38407,Customer_38407,Detroit,OH,2022-10-18,Premium
38408,Customer_38408,New York,CA,2023-09-15,VIP
38409,Customer_38409,Atlanta,MI,2023-07-16,Premium
38410,Customer_38410,Columbus,IL,2022-07-29,VIP
38411,Customer_38411,Los Angeles,CA,2023-02-26,Premium
38412,Customer_38412,New York,MI,2023-04-18,Standard
38413,Customer_38413,Columbus,MI,2022-03-23,Premium
38414,Customer_38414,Houston,WA,2022-09-24,VIP
38415,Customer_38415,New York,MI,2023-02-01,Premium
38416,Customer_38416,Los Angeles,OH,2023-05-08,VIP
38417,Customer_38417,Columbus,MI,2022-09-27,Premium
38418,Customer_38418,Houston,WA,2023-08-01,Premium
38419,Customer_38419,Seattle,GA,2022-02-06,VIP
38420,Customer_38420,Detroit,OH,2023-03-22,Premium
38421,Customer_38421,Atlanta,NC,2023-01-24,VIP
38422,Customer_38422,Seattle,NY,2023-06-24,Premium
38423,Customer_38423,Columbus,TX,2023-06-12,Standard
38424,Customer_38424,Seattle,NC,2023-03-04,Standard
38425,Customer_38425,Columbus,FL,2023-04-06,Premium
38426,Customer_38426,Chicago,NY,2023-01-17,VIP
38427,Customer_38427,Charlotte,IL,2022-03-12,Premium
38428,Customer_38428,Houston,NC,2023-07-29,Premium
38429,Customer_38429,Seattle,MI,2022-12-12,Standard
38430,Customer_38430,Charlotte,NY,2023-05-19,Premium
38431,Customer_38431,Los Angeles,IL,2022-04-14,VIP
38432,Customer_38432,Chicago,FL,2022-03-28,Premium
38433,Customer_38433,Miami,FL,2023-03-12,VIP
38434,Customer_38434,Charlotte,FL,2022-11-08,Standard
38435,Customer_38435,Los Angeles,WA,2022-12-29,Premium
38436,Customer_38436,Miami,NC,2023-03-18,VIP
38437,Customer_38437,Los Angeles,GA,2022-02-16,Standard
38438,Customer_38438,Houston,OH,2022-12-26,VIP
38439,Customer_38439,Miami,GA,2023-11-16,Premium
38440,Customer_38440,Los Angeles,CA,2023-09-15,Standard
38441,Customer_38441,Chicago,TX,2023-01-10,Standard
38442,Customer_38442,Seattle,NC,2023-02-16,Standard
38443,Customer_38443,Los Angeles,NY,2022-08-01,Standard
38444,Customer_38444,Detroit,WA,2022-11-07,VIP
38445,Customer_38445,Detroit,GA,2022-09-12,Premium
38446,Customer_38446,Miami,TX,2022-04-02,Premium
38447,Customer_38447,Miami,NY,2023-05-31,Standard
38448,Customer_38448,Los Angeles,NY,2022-02-19,Standard
38449,Customer_38449,New York,WA,2023-10-03,Premium
38450,Customer_38450,Detroit,GA,2023-11-03,Standard
38451,Customer_38451,Chicago,WA,2023-03-26,Standard
38452,Customer_38452,New York,NC,2022-08-03,Premium
38453,Customer_38453,Houston,WA,2023-08-26,Standard
38454,Customer_38454,Charlotte,WA,2022-05-31,Standard
38455,Customer_38455,Chicago,GA,2022-01-17,Standard
38456,Customer_38456,Los Angeles,FL,2022-02-03,Premium
38457,Customer_38457,Chicago,GA,2022-05-18,Premium
38458,Customer_38458,Houston,GA,2022-12-24,Standard
38459,Customer_38459,Los Angeles,NY,2023-06-26,VIP
38460,Customer_38460,Houston,IL,2022-12-21,Premium
38461,Customer_38461,Seattle,TX,2023-03-15,Premium
38462,Customer_38462,Detroit,TX,2022-12-06,Premium
38463,Customer_38463,Chicago,WA,2022-08-08,Standard
38464,Customer_38464,Los Angeles,TX,2022-09-03,Premium
38465,Customer_38465,New York,GA,2023-04-26,Premium
38466,Customer_38466,Chicago,IL,2023-12-22,Premium
38467,Customer_38467,Charlotte,NY,2023-05-04,Premium
38468,Customer_38468,Chicago,IL,2023-05-09,Standard
38469,Customer_38469,Chicago,OH,2022-09-05,Standard
38470,Customer_38470,Los Angeles,NC,2022-01-19,Standard
38471,Customer_38471,Chicago,CA,2023-11-25,Premium
38472,Customer_38472,Atlanta,WA,2022-07-24,Standard
38473,Customer_38473,Charlotte,TX,2022-04-12,VIP
38474,Customer_38474,Detroit,TX,2023-01-23,VIP
38475,Customer_38475,Houston,NC,2023-05-23,Premium
38476,Customer_38476,Miami,NC,2023-12-06,Premium
38477,Customer_38477,Columbus,IL,2023-07-25,Standard
38478,Customer_38478,Columbus,GA,2023-05-08,Standard
38479,Customer_38479,Los Angeles,OH,2022-04-21,Standard
38480,Customer_38480,Seattle,CA,2023-08-30,VIP
38481,Customer_38481,Charlotte,FL,2022-06-14,VIP
38482,Customer_38482,Chicago,FL,2023-03-02,Premium
38483,Customer_38483,Atlanta,IL,2022-04-21,Standard
38484,Customer_38484,Detroit,MI,2023-01-16,Standard
38485,Customer_38485,Charlotte,TX,2022-10-17,VIP
38486,Customer_38486,Detroit,WA,2023-07-15,Premium
38487,Customer_38487,Detroit,WA,2023-05-08,Standard
38488,Customer_38488,Houston,NY,2023-11-21,Standard
38489,Customer_38489,Los Angeles,MI,2022-06-07,VIP
38490,Customer_38490,New York,OH,2022-01-13,Premium
38491,Customer_38491,Chicago,FL,2022-04-16,VIP
38492,Customer_38492,Detroit,FL,2022-05-28,Standard
38493,Customer_38493,Columbus,CA,2022-09-26,Premium
38494,Customer_38494,Seattle,WA,2023-11-12,VIP
38495,Customer_38495,Miami,IL,2022-02-28,VIP
38496,Customer_38496,Charlotte,TX,2022-05-22,Standard
38497,Customer_38497,Miami,FL,2023-01-19,Premium
38498,Customer_38498,Houston,IL,2022-10-25,Premium
38499,Customer_38499,Chicago,OH,2022-12-12,Standard
38500,Customer_38500,Miami,WA,2022-11-25,Standard
38501,Customer_38501,New York,OH,2022-01-25,Standard
38502,Customer_38502,Houston,NC,2023-11-05,VIP
38503,Customer_38503,Columbus,WA,2022-03-01,Premium
38504,Customer_38504,New York,FL,2022-12-17,VIP
38505,Customer_38505,Los Angeles,FL,2022-10-30,VIP
38506,Customer_38506,New York,IL,2023-08-28,Standard
38507,Customer_38507,Atlanta,CA,2022-02-02,Standard
38508,Customer_38508,Atlanta,OH,2023-06-04,Standard
38509,Customer_38509,Detroit,FL,2022-02-07,Standard
38510,Customer_38510,New York,CA,2023-11-13,VIP
38511,Customer_38511,Seattle,NC,2023-08-01,Standard
38512,Customer_38512,Columbus,GA,2023-08-24,Standard
38513,Customer_38513,Los Angeles,NC,2023-07-18,VIP
38514,Customer_38514,Columbus,GA,2022-08-02,Standard
